Run #28	Run #28	Run #28	Run #28
Date and Time	Time (s)	Acceleration (m/s²)	Acceleration (m/s²)
10/07/2025 03:09:36 pm	3.900	0.10	0.29
10/07/2025 03:09:36 pm	3.904	-0.05	0.53
10/07/2025 03:09:36 pm	3.908	0.10	-0.29
10/07/2025 03:09:36 pm	3.912	-0.05	0.10
10/07/2025 03:09:36 pm	3.916	0.10	0.10
10/07/2025 03:09:36 pm	3.920	0.00	-0.48
10/07/2025 03:09:36 pm	3.924	0.10	-0.19
10/07/2025 03:09:36 pm	3.928	-0.10	0.05
10/07/2025 03:09:36 pm	3.932	0.14	0.10
10/07/2025 03:09:36 pm	3.936	-0.10	-0.10
10/07/2025 03:09:36 pm	3.940	-0.05	-0.14
10/07/2025 03:09:36 pm	3.944	0.10	0.19
10/07/2025 03:09:36 pm	3.948	0.10	0.81
10/07/2025 03:09:36 pm	3.952	0.00	0.86
10/07/2025 03:09:36 pm	3.956	0.05	-0.67
10/07/2025 03:09:36 pm	3.960	-0.10	0.29
10/07/2025 03:09:36 pm	3.964	-0.14	0.05
10/07/2025 03:09:36 pm	3.968	0.05	0.53
10/07/2025 03:09:36 pm	3.972	0.14	0.14
10/07/2025 03:09:36 pm	3.976	0.00	-0.05
10/07/2025 03:09:36 pm	3.980	0.19	0.24
10/07/2025 03:09:36 pm	3.984	-0.05	0.24
10/07/2025 03:09:36 pm	3.988	0.05	-0.48
10/07/2025 03:09:36 pm	3.992	0.19	-0.19
10/07/2025 03:09:36 pm	3.996	0.10	-0.24
10/07/2025 03:09:37 pm	4.000	0.10	0.24
10/07/2025 03:09:37 pm	4.004	0.14	-0.53
10/07/2025 03:09:37 pm	4.008	0.00	0.24
10/07/2025 03:09:37 pm	4.012	0.24	0.24
10/07/2025 03:09:37 pm	4.016	0.05	0.00
10/07/2025 03:09:37 pm	4.020	0.10	0.29
10/07/2025 03:09:37 pm	4.024	0.24	0.05
10/07/2025 03:09:37 pm	4.028	0.10	-0.10
10/07/2025 03:09:37 pm	4.032	0.14	-0.57
10/07/2025 03:09:37 pm	4.036	0.05	-0.53
10/07/2025 03:09:37 pm	4.040	0.29	0.29
10/07/2025 03:09:37 pm	4.044	-0.10	0.43
10/07/2025 03:09:37 pm	4.048	-0.05	0.34
10/07/2025 03:09:37 pm	4.052	0.10	0.14
10/07/2025 03:09:37 pm	4.056	0.14	0.14
10/07/2025 03:09:37 pm	4.060	0.24	0.38
10/07/2025 03:09:37 pm	4.064	-0.05	0.14
10/07/2025 03:09:37 pm	4.068	-0.14	0.57
10/07/2025 03:09:37 pm	4.072	0.19	-0.10
10/07/2025 03:09:37 pm	4.076	0.29	-0.29
10/07/2025 03:09:37 pm	4.080	0.14	0.05
10/07/2025 03:09:37 pm	4.084	-0.10	-0.19
10/07/2025 03:09:37 pm	4.088	-0.05	0.00
10/07/2025 03:09:37 pm	4.092	0.10	0.00
10/07/2025 03:09:37 pm	4.096	0.00	0.10
10/07/2025 03:09:37 pm	4.100	0.24	0.24
10/07/2025 03:09:37 pm	4.104	0.00	0.34
10/07/2025 03:09:37 pm	4.108	0.38	0.81
10/07/2025 03:09:37 pm	4.112	-0.10	0.29
10/07/2025 03:09:37 pm	4.116	-0.10	-0.38
10/07/2025 03:09:37 pm	4.120	0.29	-0.38
10/07/2025 03:09:37 pm	4.124	-0.14	0.10
10/07/2025 03:09:37 pm	4.128	-0.05	-0.10
10/07/2025 03:09:37 pm	4.132	0.29	0.10
10/07/2025 03:09:37 pm	4.136	0.10	0.24
10/07/2025 03:09:37 pm	4.140	0.10	0.29
10/07/2025 03:09:37 pm	4.144	-0.05	0.38
10/07/2025 03:09:37 pm	4.148	0.10	0.10
10/07/2025 03:09:37 pm	4.152	0.05	0.24
10/07/2025 03:09:37 pm	4.156	0.10	0.57
10/07/2025 03:09:37 pm	4.160	0.24	-0.48
10/07/2025 03:09:37 pm	4.164	-0.05	0.24
10/07/2025 03:09:37 pm	4.168	-0.14	0.00
10/07/2025 03:09:37 pm	4.172	-0.10	0.38
10/07/2025 03:09:37 pm	4.176	0.10	0.14
10/07/2025 03:09:37 pm	4.180	0.19	-0.43
10/07/2025 03:09:37 pm	4.184	-0.05	0.14
10/07/2025 03:09:37 pm	4.188	-0.14	0.24
10/07/2025 03:09:37 pm	4.192	-0.05	0.38
10/07/2025 03:09:37 pm	4.196	0.10	-0.14
10/07/2025 03:09:37 pm	4.200	0.00	0.00
10/07/2025 03:09:37 pm	4.204	0.10	-0.19
10/07/2025 03:09:37 pm	4.208	-0.14	0.57
10/07/2025 03:09:37 pm	4.212	0.05	0.53
10/07/2025 03:09:37 pm	4.216	0.10	-0.05
10/07/2025 03:09:37 pm	4.220	0.00	-0.10
10/07/2025 03:09:37 pm	4.224	0.24	-0.29
10/07/2025 03:09:37 pm	4.228	-0.05	0.24
10/07/2025 03:09:37 pm	4.232	0.05	-0.48
10/07/2025 03:09:37 pm	4.236	-0.05	0.24
10/07/2025 03:09:37 pm	4.240	-0.05	0.10
10/07/2025 03:09:37 pm	4.244	0.14	0.00
10/07/2025 03:09:37 pm	4.248	0.10	0.38
10/07/2025 03:09:37 pm	4.252	-0.05	0.00
10/07/2025 03:09:37 pm	4.256	0.05	0.19
10/07/2025 03:09:37 pm	4.260	0.10	-0.24
10/07/2025 03:09:37 pm	4.264	0.24	-0.38
10/07/2025 03:09:37 pm	4.268	0.10	0.00
10/07/2025 03:09:37 pm	4.272	0.00	-0.34
10/07/2025 03:09:37 pm	4.276	0.10	-0.34
10/07/2025 03:09:37 pm	4.280	0.00	-0.10
10/07/2025 03:09:37 pm	4.284	-0.05	-0.38
10/07/2025 03:09:37 pm	4.288	0.14	0.29
10/07/2025 03:09:37 pm	4.292	0.14	0.10
10/07/2025 03:09:37 pm	4.296	0.24	0.19
10/07/2025 03:09:37 pm	4.300	0.10	0.14
10/07/2025 03:09:37 pm	4.304	0.05	-0.10
10/07/2025 03:09:37 pm	4.308	0.14	-0.10
10/07/2025 03:09:37 pm	4.312	0.00	0.24
10/07/2025 03:09:37 pm	4.316	-0.10	-0.19
10/07/2025 03:09:37 pm	4.320	0.19	0.57
10/07/2025 03:09:37 pm	4.324	-0.10	0.19
10/07/2025 03:09:37 pm	4.328	0.10	0.00
10/07/2025 03:09:37 pm	4.332	0.14	-0.10
10/07/2025 03:09:37 pm	4.336	0.19	-0.10
10/07/2025 03:09:37 pm	4.340	0.24	-0.38
10/07/2025 03:09:37 pm	4.344	0.19	-0.24
10/07/2025 03:09:37 pm	4.348	-0.05	-0.29
10/07/2025 03:09:37 pm	4.352	0.10	0.14
10/07/2025 03:09:37 pm	4.356	0.24	0.38
10/07/2025 03:09:37 pm	4.360	-0.05	-0.14
10/07/2025 03:09:37 pm	4.364	0.19	-0.19
10/07/2025 03:09:37 pm	4.368	0.10	0.00
10/07/2025 03:09:37 pm	4.372	0.10	0.19
10/07/2025 03:09:37 pm	4.376	0.19	0.00
10/07/2025 03:09:37 pm	4.380	0.05	0.00
10/07/2025 03:09:37 pm	4.384	-0.14	0.00
10/07/2025 03:09:37 pm	4.388	0.14	0.38
10/07/2025 03:09:37 pm	4.392	0.05	0.19
10/07/2025 03:09:37 pm	4.396	0.10	-0.48
10/07/2025 03:09:37 pm	4.400	0.19	-0.43
10/07/2025 03:09:37 pm	4.404	0.10	-0.14
10/07/2025 03:09:37 pm	4.408	-0.05	0.24
10/07/2025 03:09:37 pm	4.412	-0.10	0.48
10/07/2025 03:09:37 pm	4.416	0.00	-0.24
10/07/2025 03:09:37 pm	4.420	0.38	0.34
10/07/2025 03:09:37 pm	4.424	-0.05	0.14
10/07/2025 03:09:37 pm	4.428	-0.10	0.14
10/07/2025 03:09:37 pm	4.432	0.10	0.14
10/07/2025 03:09:37 pm	4.436	0.14	-0.53
10/07/2025 03:09:37 pm	4.440	-0.19	0.48
10/07/2025 03:09:37 pm	4.444	0.10	-0.57
10/07/2025 03:09:37 pm	4.448	-0.05	0.77
10/07/2025 03:09:37 pm	4.452	0.05	0.00
10/07/2025 03:09:37 pm	4.456	0.00	-0.19
10/07/2025 03:09:37 pm	4.460	-0.10	0.38
10/07/2025 03:09:37 pm	4.464	0.00	-0.14
10/07/2025 03:09:37 pm	4.468	0.14	0.00
10/07/2025 03:09:37 pm	4.472	-0.05	-0.14
10/07/2025 03:09:37 pm	4.476	-0.14	0.14
10/07/2025 03:09:37 pm	4.480	0.14	-0.19
10/07/2025 03:09:37 pm	4.484	0.10	0.00
10/07/2025 03:09:37 pm	4.488	-0.19	0.29
10/07/2025 03:09:37 pm	4.492	0.05	-0.19
10/07/2025 03:09:37 pm	4.496	0.00	-0.10
10/07/2025 03:09:37 pm	4.500	0.14	-0.10
10/07/2025 03:09:37 pm	4.504	-0.05	0.34
10/07/2025 03:09:37 pm	4.508	0.14	0.05
10/07/2025 03:09:37 pm	4.512	0.10	-0.10
10/07/2025 03:09:37 pm	4.516	0.00	0.43
10/07/2025 03:09:37 pm	4.520	0.10	-0.43
10/07/2025 03:09:37 pm	4.524	-0.05	0.10
10/07/2025 03:09:37 pm	4.528	0.10	0.14
10/07/2025 03:09:37 pm	4.532	0.10	0.48
10/07/2025 03:09:37 pm	4.536	0.00	0.10
10/07/2025 03:09:37 pm	4.540	0.05	0.14
10/07/2025 03:09:37 pm	4.544	0.19	-0.24
10/07/2025 03:09:37 pm	4.548	0.10	-0.10
10/07/2025 03:09:37 pm	4.552	0.10	-0.34
10/07/2025 03:09:37 pm	4.556	0.14	-0.19
10/07/2025 03:09:37 pm	4.560	0.14	0.05
10/07/2025 03:09:37 pm	4.564	0.10	0.10
10/07/2025 03:09:37 pm	4.568	0.10	-0.14
10/07/2025 03:09:37 pm	4.572	0.00	0.24
10/07/2025 03:09:37 pm	4.576	0.10	0.43
10/07/2025 03:09:37 pm	4.580	0.14	-0.29
10/07/2025 03:09:37 pm	4.584	-0.05	0.05
10/07/2025 03:09:37 pm	4.588	0.19	0.29
10/07/2025 03:09:37 pm	4.592	0.10	0.34
10/07/2025 03:09:37 pm	4.596	0.10	-0.10
10/07/2025 03:09:37 pm	4.600	0.10	-0.10
10/07/2025 03:09:37 pm	4.604	0.05	0.14
10/07/2025 03:09:37 pm	4.608	0.19	0.05
10/07/2025 03:09:37 pm	4.612	0.10	0.05
10/07/2025 03:09:37 pm	4.616	0.10	0.00
10/07/2025 03:09:37 pm	4.620	-0.05	-0.24
10/07/2025 03:09:37 pm	4.624	0.10	-0.19
10/07/2025 03:09:37 pm	4.628	0.24	0.05
10/07/2025 03:09:37 pm	4.632	0.10	0.34
10/07/2025 03:09:37 pm	4.636	0.00	-0.19
10/07/2025 03:09:37 pm	4.640	0.29	0.10
10/07/2025 03:09:37 pm	4.644	-0.10	-0.10
10/07/2025 03:09:37 pm	4.648	0.29	-0.14
10/07/2025 03:09:37 pm	4.652	0.10	-0.10
10/07/2025 03:09:37 pm	4.656	0.00	0.00
10/07/2025 03:09:37 pm	4.660	0.05	0.14
10/07/2025 03:09:37 pm	4.664	0.19	0.24
10/07/2025 03:09:37 pm	4.668	0.10	-0.14
10/07/2025 03:09:37 pm	4.672	0.05	0.10
10/07/2025 03:09:37 pm	4.676	-0.14	0.14
10/07/2025 03:09:37 pm	4.680	0.10	0.14
10/07/2025 03:09:37 pm	4.684	0.14	0.00
10/07/2025 03:09:37 pm	4.688	0.14	0.24
10/07/2025 03:09:37 pm	4.692	0.10	-0.19
10/07/2025 03:09:37 pm	4.696	0.10	-0.14
10/07/2025 03:09:37 pm	4.700	0.10	-0.14
10/07/2025 03:09:37 pm	4.704	0.05	0.00
10/07/2025 03:09:37 pm	4.708	0.10	0.14
10/07/2025 03:09:37 pm	4.712	-0.14	0.05
10/07/2025 03:09:37 pm	4.716	0.14	-0.24
10/07/2025 03:09:37 pm	4.720	0.19	-0.10
10/07/2025 03:09:37 pm	4.724	0.19	-0.19
10/07/2025 03:09:37 pm	4.728	-0.10	0.24
10/07/2025 03:09:37 pm	4.732	0.00	0.05
10/07/2025 03:09:37 pm	4.736	0.10	0.53
10/07/2025 03:09:37 pm	4.740	0.05	-0.14
10/07/2025 03:09:37 pm	4.744	-0.14	0.48
10/07/2025 03:09:37 pm	4.748	0.00	-0.34
10/07/2025 03:09:37 pm	4.752	0.10	0.86
10/07/2025 03:09:37 pm	4.756	-0.05	0.00
10/07/2025 03:09:37 pm	4.760	0.05	-0.14
10/07/2025 03:09:37 pm	4.764	0.10	0.19
10/07/2025 03:09:37 pm	4.768	-0.05	-0.48
10/07/2025 03:09:37 pm	4.772	0.14	0.86
10/07/2025 03:09:37 pm	4.776	-0.05	-0.24
10/07/2025 03:09:37 pm	4.780	0.19	-0.10
10/07/2025 03:09:37 pm	4.784	-0.05	-0.10
10/07/2025 03:09:37 pm	4.788	-0.10	-0.10
10/07/2025 03:09:37 pm	4.792	0.24	-0.29
10/07/2025 03:09:37 pm	4.796	0.10	-0.38
10/07/2025 03:09:37 pm	4.800	0.19	-0.29
10/07/2025 03:09:37 pm	4.804	-0.05	0.05
10/07/2025 03:09:37 pm	4.808	-0.05	0.10
10/07/2025 03:09:37 pm	4.812	0.14	-0.05
10/07/2025 03:09:37 pm	4.816	0.00	0.38
10/07/2025 03:09:37 pm	4.820	0.14	-0.43
10/07/2025 03:09:37 pm	4.824	0.14	0.00
10/07/2025 03:09:37 pm	4.828	0.10	0.00
10/07/2025 03:09:37 pm	4.832	0.14	-0.05
10/07/2025 03:09:37 pm	4.836	-0.10	-0.10
10/07/2025 03:09:37 pm	4.840	-0.14	0.19
10/07/2025 03:09:37 pm	4.844	0.14	0.10
10/07/2025 03:09:37 pm	4.848	0.00	-0.77
10/07/2025 03:09:37 pm	4.852	0.14	2.68
10/07/2025 03:09:37 pm	4.856	-0.10	0.14
10/07/2025 03:09:37 pm	4.860	0.05	0.38
10/07/2025 03:09:37 pm	4.864	0.34	1.05
10/07/2025 03:09:37 pm	4.868	0.57	-1.48
10/07/2025 03:09:37 pm	4.872	-0.43	-0.62
10/07/2025 03:09:37 pm	4.876	0.24	0.10
10/07/2025 03:09:37 pm	4.880	0.14	0.00
10/07/2025 03:09:37 pm	4.884	0.43	-0.34
10/07/2025 03:09:37 pm	4.888	0.10	-0.96
10/07/2025 03:09:37 pm	4.892	-0.10	-0.24
10/07/2025 03:09:37 pm	4.896	-0.05	-0.29
10/07/2025 03:09:37 pm	4.900	0.29	-0.43
10/07/2025 03:09:37 pm	4.904	0.24	-0.19
10/07/2025 03:09:37 pm	4.908	0.10	0.67
10/07/2025 03:09:37 pm	4.912	0.14	0.05
10/07/2025 03:09:37 pm	4.916	0.10	0.34
10/07/2025 03:09:37 pm	4.920	0.05	-0.48
10/07/2025 03:09:37 pm	4.924	-0.19	-0.38
10/07/2025 03:09:37 pm	4.928	0.05	-0.57
10/07/2025 03:09:37 pm	4.932	0.10	0.19
10/07/2025 03:09:37 pm	4.936	0.05	-0.53
10/07/2025 03:09:37 pm	4.940	0.10	0.05
10/07/2025 03:09:37 pm	4.944	0.05	0.38
10/07/2025 03:09:37 pm	4.948	0.05	-0.48
10/07/2025 03:09:37 pm	4.952	0.38	0.14
10/07/2025 03:09:37 pm	4.956	0.00	0.19
10/07/2025 03:09:37 pm	4.960	-0.19	0.10
10/07/2025 03:09:37 pm	4.964	-0.10	-0.29
10/07/2025 03:09:37 pm	4.968	0.29	-0.38
10/07/2025 03:09:37 pm	4.972	0.10	0.29
10/07/2025 03:09:37 pm	4.976	0.05	-0.05
10/07/2025 03:09:37 pm	4.980	0.00	0.19
10/07/2025 03:09:37 pm	4.984	0.00	-0.77
10/07/2025 03:09:37 pm	4.988	0.14	-0.19
10/07/2025 03:09:37 pm	4.992	0.10	-0.29
10/07/2025 03:09:37 pm	4.996	0.00	0.10
10/07/2025 03:09:38 pm	5.000	-0.05	0.00
10/07/2025 03:09:38 pm	5.004	-0.14	0.10
10/07/2025 03:09:38 pm	5.008	0.14	0.05
10/07/2025 03:09:38 pm	5.012	0.24	-0.43
10/07/2025 03:09:38 pm	5.016	0.05	0.14
10/07/2025 03:09:38 pm	5.020	0.19	-0.24
10/07/2025 03:09:38 pm	5.024	0.05	0.05
10/07/2025 03:09:38 pm	5.028	0.10	-0.72
10/07/2025 03:09:38 pm	5.032	-0.05	-0.19
10/07/2025 03:09:38 pm	5.036	-0.10	-0.48
10/07/2025 03:09:38 pm	5.040	0.05	-0.10
10/07/2025 03:09:38 pm	5.044	0.29	0.57
10/07/2025 03:09:38 pm	5.048	0.14	-0.10
10/07/2025 03:09:38 pm	5.052	0.05	-0.14
10/07/2025 03:09:38 pm	5.056	0.00	-0.34
10/07/2025 03:09:38 pm	5.060	0.14	0.00
10/07/2025 03:09:38 pm	5.064	-0.10	-0.10
10/07/2025 03:09:38 pm	5.068	0.10	0.14
10/07/2025 03:09:38 pm	5.072	0.10	-0.10
10/07/2025 03:09:38 pm	5.076	0.05	-0.38
10/07/2025 03:09:38 pm	5.080	0.00	-0.24
10/07/2025 03:09:38 pm	5.084	0.29	0.29
10/07/2025 03:09:38 pm	5.088	0.10	-0.14
10/07/2025 03:09:38 pm	5.092	0.10	-0.57
10/07/2025 03:09:38 pm	5.096	-0.14	0.14
10/07/2025 03:09:38 pm	5.100	0.10	-0.38
10/07/2025 03:09:38 pm	5.104	-0.14	0.38
10/07/2025 03:09:38 pm	5.108	0.14	-0.53
10/07/2025 03:09:38 pm	5.112	0.10	-0.14
10/07/2025 03:09:38 pm	5.116	0.10	0.19
10/07/2025 03:09:38 pm	5.120	0.10	-0.43
10/07/2025 03:09:38 pm	5.124	0.10	0.29
10/07/2025 03:09:38 pm	5.128	0.10	-0.24
10/07/2025 03:09:38 pm	5.132	0.00	0.43
10/07/2025 03:09:38 pm	5.136	0.10	-0.38
10/07/2025 03:09:38 pm	5.140	0.24	-0.10
10/07/2025 03:09:38 pm	5.144	0.10	-0.24
10/07/2025 03:09:38 pm	5.148	0.24	0.00
10/07/2025 03:09:38 pm	5.152	0.10	0.05
10/07/2025 03:09:38 pm	5.156	0.14	-0.48
10/07/2025 03:09:38 pm	5.160	0.19	0.34
10/07/2025 03:09:38 pm	5.164	0.05	-0.67
10/07/2025 03:09:38 pm	5.168	0.00	0.38
10/07/2025 03:09:38 pm	5.172	0.38	-0.43
10/07/2025 03:09:38 pm	5.176	0.05	-0.10
10/07/2025 03:09:38 pm	5.180	0.10	-0.34
10/07/2025 03:09:38 pm	5.184	-0.05	-0.14
10/07/2025 03:09:38 pm	5.188	0.29	-0.14
10/07/2025 03:09:38 pm	5.192	0.29	-0.57
10/07/2025 03:09:38 pm	5.196	0.00	-0.14
10/07/2025 03:09:38 pm	5.200	0.00	-0.91
10/07/2025 03:09:38 pm	5.204	0.00	-0.34
10/07/2025 03:09:38 pm	5.208	0.14	-0.62
10/07/2025 03:09:38 pm	5.212	0.00	-0.43
10/07/2025 03:09:38 pm	5.216	0.10	-0.77
10/07/2025 03:09:38 pm	5.220	0.10	-1.05
10/07/2025 03:09:38 pm	5.224	0.10	-1.15
10/07/2025 03:09:38 pm	5.228	0.24	-0.96
10/07/2025 03:09:38 pm	5.232	0.10	-0.91
10/07/2025 03:09:38 pm	5.236	-0.10	-1.20
10/07/2025 03:09:38 pm	5.240	0.05	-1.15
10/07/2025 03:09:38 pm	5.244	0.10	-1.39
10/07/2025 03:09:38 pm	5.248	0.10	-1.34
10/07/2025 03:09:38 pm	5.252	0.14	-1.29
10/07/2025 03:09:38 pm	5.256	0.19	-1.24
10/07/2025 03:09:38 pm	5.260	0.10	-1.48
10/07/2025 03:09:38 pm	5.264	-0.05	-1.53
10/07/2025 03:09:38 pm	5.268	-0.05	-1.48
10/07/2025 03:09:38 pm	5.272	0.19	-1.44
10/07/2025 03:09:38 pm	5.276	0.10	-1.44
10/07/2025 03:09:38 pm	5.280	0.00	-1.48
10/07/2025 03:09:38 pm	5.284	-0.10	-1.58
10/07/2025 03:09:38 pm	5.288	0.14	-1.53
10/07/2025 03:09:38 pm	5.292	-0.10	-1.20
10/07/2025 03:09:38 pm	5.296	-0.05	-1.24
10/07/2025 03:09:38 pm	5.300	0.10	-1.10
10/07/2025 03:09:38 pm	5.304	0.24	-1.15
10/07/2025 03:09:38 pm	5.308	0.29	-1.05
10/07/2025 03:09:38 pm	5.312	-0.10	-0.86
10/07/2025 03:09:38 pm	5.316	-0.24	-0.81
10/07/2025 03:09:38 pm	5.320	-0.14	-0.86
10/07/2025 03:09:38 pm	5.324	0.10	-1.10
10/07/2025 03:09:38 pm	5.328	0.10	-1.05
10/07/2025 03:09:38 pm	5.332	0.14	-0.96
10/07/2025 03:09:38 pm	5.336	0.10	-0.86
10/07/2025 03:09:38 pm	5.340	0.05	-0.77
10/07/2025 03:09:38 pm	5.344	0.14	-0.91
10/07/2025 03:09:38 pm	5.348	0.00	-0.86
10/07/2025 03:09:38 pm	5.352	-0.10	-0.77
10/07/2025 03:09:38 pm	5.356	-0.05	-0.53
10/07/2025 03:09:38 pm	5.360	-0.10	-0.38
10/07/2025 03:09:38 pm	5.364	0.10	-0.57
10/07/2025 03:09:38 pm	5.368	0.19	-0.53
10/07/2025 03:09:38 pm	5.372	0.10	-0.38
10/07/2025 03:09:38 pm	5.376	0.14	-0.48
10/07/2025 03:09:38 pm	5.380	0.14	-0.10
10/07/2025 03:09:38 pm	5.384	0.10	-0.43
10/07/2025 03:09:38 pm	5.388	-0.14	-0.14
10/07/2025 03:09:38 pm	5.392	0.05	-0.43
10/07/2025 03:09:38 pm	5.396	0.00	0.24
10/07/2025 03:09:38 pm	5.400	0.05	-0.10
10/07/2025 03:09:38 pm	5.404	0.05	0.19
10/07/2025 03:09:38 pm	5.408	0.14	0.38
10/07/2025 03:09:38 pm	5.412	0.19	0.24
10/07/2025 03:09:38 pm	5.416	0.14	0.48
10/07/2025 03:09:38 pm	5.420	0.10	0.14
10/07/2025 03:09:38 pm	5.424	0.10	0.19
10/07/2025 03:09:38 pm	5.428	0.10	0.10
10/07/2025 03:09:38 pm	5.432	0.10	0.24
10/07/2025 03:09:38 pm	5.436	0.10	0.14
10/07/2025 03:09:38 pm	5.440	0.10	0.48
10/07/2025 03:09:38 pm	5.444	0.14	0.34
10/07/2025 03:09:38 pm	5.448	0.10	0.24
10/07/2025 03:09:38 pm	5.452	0.10	0.10
10/07/2025 03:09:38 pm	5.456	0.10	0.19
10/07/2025 03:09:38 pm	5.460	0.14	0.62
10/07/2025 03:09:38 pm	5.464	0.19	0.05
10/07/2025 03:09:38 pm	5.468	0.10	0.19
10/07/2025 03:09:38 pm	5.472	0.10	0.14
10/07/2025 03:09:38 pm	5.476	0.10	0.10
10/07/2025 03:09:38 pm	5.480	0.05	0.29
10/07/2025 03:09:38 pm	5.484	0.14	0.00
10/07/2025 03:09:38 pm	5.488	0.29	0.43
10/07/2025 03:09:38 pm	5.492	0.10	0.19
10/07/2025 03:09:38 pm	5.496	0.10	0.43
10/07/2025 03:09:38 pm	5.500	0.24	0.19
10/07/2025 03:09:38 pm	5.504	0.00	0.19
10/07/2025 03:09:38 pm	5.508	0.10	0.19
10/07/2025 03:09:38 pm	5.512	0.00	0.38
10/07/2025 03:09:38 pm	5.516	0.10	0.38
10/07/2025 03:09:38 pm	5.520	0.10	0.24
10/07/2025 03:09:38 pm	5.524	0.29	0.00
10/07/2025 03:09:38 pm	5.528	0.24	0.19
10/07/2025 03:09:38 pm	5.532	0.10	0.34
10/07/2025 03:09:38 pm	5.536	0.14	0.05
10/07/2025 03:09:38 pm	5.540	0.05	0.24
10/07/2025 03:09:38 pm	5.544	0.10	0.00
10/07/2025 03:09:38 pm	5.548	0.10	0.14
10/07/2025 03:09:38 pm	5.552	-0.05	0.29
10/07/2025 03:09:38 pm	5.556	0.10	0.10
10/07/2025 03:09:38 pm	5.560	0.10	0.29
10/07/2025 03:09:38 pm	5.564	0.10	0.05
10/07/2025 03:09:38 pm	5.568	0.05	0.43
10/07/2025 03:09:38 pm	5.572	0.10	0.14
10/07/2025 03:09:38 pm	5.576	0.00	0.24
10/07/2025 03:09:38 pm	5.580	0.00	0.34
10/07/2025 03:09:38 pm	5.584	-0.05	0.14
10/07/2025 03:09:38 pm	5.588	0.00	0.24
10/07/2025 03:09:38 pm	5.592	0.05	0.00
10/07/2025 03:09:38 pm	5.596	0.00	0.10
10/07/2025 03:09:38 pm	5.600	-0.05	0.05
10/07/2025 03:09:38 pm	5.604	0.00	0.14
10/07/2025 03:09:38 pm	5.608	0.10	0.24
10/07/2025 03:09:38 pm	5.612	0.05	0.19
10/07/2025 03:09:38 pm	5.616	-0.05	0.14
10/07/2025 03:09:38 pm	5.620	0.00	0.29
10/07/2025 03:09:38 pm	5.624	0.00	0.29
10/07/2025 03:09:38 pm	5.628	0.05	0.34
10/07/2025 03:09:38 pm	5.632	0.10	0.29
10/07/2025 03:09:38 pm	5.636	0.14	0.24
10/07/2025 03:09:38 pm	5.640	0.05	0.14
10/07/2025 03:09:38 pm	5.644	0.10	-0.10
10/07/2025 03:09:38 pm	5.648	0.00	0.34
10/07/2025 03:09:38 pm	5.652	-0.10	0.38
10/07/2025 03:09:38 pm	5.656	0.00	0.24
10/07/2025 03:09:38 pm	5.660	0.05	0.05
10/07/2025 03:09:38 pm	5.664	0.00	-0.14
10/07/2025 03:09:38 pm	5.668	0.00	0.19
10/07/2025 03:09:38 pm	5.672	0.10	0.34
10/07/2025 03:09:38 pm	5.676	0.10	0.48
10/07/2025 03:09:38 pm	5.680	0.00	0.29
10/07/2025 03:09:38 pm	5.684	0.10	0.00
10/07/2025 03:09:38 pm	5.688	0.10	0.19
10/07/2025 03:09:38 pm	5.692	0.10	0.10
10/07/2025 03:09:38 pm	5.696	0.00	0.29
10/07/2025 03:09:38 pm	5.700	0.10	0.29
10/07/2025 03:09:38 pm	5.704	0.00	-0.05
10/07/2025 03:09:38 pm	5.708	0.10	0.00
10/07/2025 03:09:38 pm	5.712	0.10	0.00
10/07/2025 03:09:38 pm	5.716	0.10	0.48
10/07/2025 03:09:38 pm	5.720	0.00	0.19
10/07/2025 03:09:38 pm	5.724	0.10	0.14
10/07/2025 03:09:38 pm	5.728	0.10	0.34
10/07/2025 03:09:38 pm	5.732	0.05	0.05
10/07/2025 03:09:38 pm	5.736	0.05	0.38
10/07/2025 03:09:38 pm	5.740	0.24	0.24
10/07/2025 03:09:38 pm	5.744	0.14	0.34
10/07/2025 03:09:38 pm	5.748	0.19	0.10
10/07/2025 03:09:38 pm	5.752	0.10	0.14
10/07/2025 03:09:38 pm	5.756	0.14	0.29
10/07/2025 03:09:38 pm	5.760	0.10	0.14
10/07/2025 03:09:38 pm	5.764	0.10	0.48
10/07/2025 03:09:38 pm	5.768	0.10	0.14
10/07/2025 03:09:38 pm	5.772	0.14	0.34
10/07/2025 03:09:38 pm	5.776	0.10	0.19
10/07/2025 03:09:38 pm	5.780	0.05	0.38
10/07/2025 03:09:38 pm	5.784	0.00	0.34
10/07/2025 03:09:38 pm	5.788	0.10	0.38
10/07/2025 03:09:38 pm	5.792	0.10	0.24
10/07/2025 03:09:38 pm	5.796	0.10	0.48
10/07/2025 03:09:38 pm	5.800	0.00	0.24
10/07/2025 03:09:38 pm	5.804	0.00	0.43
10/07/2025 03:09:38 pm	5.808	0.10	0.34
10/07/2025 03:09:38 pm	5.812	0.10	0.34
10/07/2025 03:09:38 pm	5.816	0.10	0.34
10/07/2025 03:09:38 pm	5.820	0.10	0.48
10/07/2025 03:09:38 pm	5.824	0.05	0.29
10/07/2025 03:09:38 pm	5.828	0.10	0.24
10/07/2025 03:09:38 pm	5.832	-0.05	0.10
10/07/2025 03:09:38 pm	5.836	0.10	0.24
10/07/2025 03:09:38 pm	5.840	0.14	0.14
10/07/2025 03:09:38 pm	5.844	0.10	0.38
